reserved_od,service,region,type,multiaz,license,os/db,utilization,term,payment_type,price,upfront
ondemand,ec2,ap-southeast-2,r3.2xlarge,,,linux,,,,0.798,
ondemand,ec2,ap-southeast-2,r3.4xlarge,,,linux,,,,1.596,
ondemand,ec2,ap-southeast-2,r3.8xlarge,,,linux,,,,3.192,
ondemand,ec2,ap-southeast-2,i2.xlarge,,,linux,,,,1.018,
ondemand,ec2,ap-southeast-2,i2.2xlarge,,,linux,,,,2.035,
ondemand,ec2,ap-southeast-2,i2.4xlarge,,,linux,,,,4.07,
ondemand,ec2,ap-southeast-2,i2.8xlarge,,,linux,,,,8.14,
ondemand,ec2,ap-southeast-2,d2.xlarge,,,linux,,,,0.87,
ondemand,ec2,ap-southeast-2,d2.2xlarge,,,linux,,,,1.74,
ondemand,ec2,ap-southeast-2,d2.4xlarge,,,linux,,,,3.48,
ondemand,ec2,ap-southeast-2,d2.8xlarge,,,linux,,,,6.96,
ondemand,ec2,ap-northeast-2,t2.nano,,,linux,,,,0.01,
ondemand,ec2,ap-northeast-2,t2.micro,,,linux,,,,0.02,
ondemand,ec2,ap-northeast-2,t2.small,,,linux,,,,0.04,
ondemand,ec2,ap-northeast-2,t2.medium,,,linux,,,,0.08,
ondemand,ec2,ap-northeast-2,t2.large,,,linux,,,,0.16,
ondemand,ec2,ap-northeast-2,m4.large,,,linux,,,,0.165,
ondemand,ec2,ap-northeast-2,m4.xlarge,,,linux,,,,0.331,
ondemand,ec2,ap-northeast-2,m4.2xlarge,,,linux,,,,0.66,
ondemand,ec2,ap-northeast-2,m4.4xlarge,,,linux,,,,1.321,
ondemand,ec2,ap-northeast-2,m4.10xlarge,,,linux,,,,3.303,
ondemand,ec2,ap-northeast-2,m4.16xlarge,,,linux,,,,5.285,
ondemand,ec2,ap-northeast-2,c4.large,,,linux,,,,0.12,
ondemand,ec2,ap-northeast-2,c4.xlarge,,,linux,,,,0.239,
ondemand,ec2,ap-northeast-2,c4.2xlarge,,,linux,,,,0.478,
ondemand,ec2,ap-northeast-2,c4.4xlarge,,,linux,,,,0.955,
ondemand,ec2,ap-northeast-2,c4.8xlarge,,,linux,,,,1.91,
ondemand,ec2,ap-northeast-2,x1.16xlarge,,,linux,,,,9.671,
ondemand,ec2,ap-northeast-2,x1.32xlarge,,,linux,,,,19.341,
ondemand,ec2,ap-northeast-2,r3.large,,,linux,,,,0.2,
ondemand,ec2,ap-northeast-2,r3.xlarge,,,linux,,,,0.399,
ondemand,ec2,ap-northeast-2,r3.2xlarge,,,linux,,,,0.798,
ondemand,ec2,ap-northeast-2,r3.4xlarge,,,linux,,,,1.596,
ondemand,ec2,ap-northeast-2,r3.8xlarge,,,linux,,,,3.192,
ondemand,ec2,ap-northeast-2,i2.xlarge,,,linux,,,,1.001,
ondemand,ec2,ap-northeast-2,i2.2xlarge,,,linux,,,,2.001,
ondemand,ec2,ap-northeast-2,i2.4xlarge,,,linux,,,,4.002,
ondemand,ec2,ap-northeast-2,i2.8xlarge,,,linux,,,,8.004,
ondemand,ec2,ap-northeast-2,d2.xlarge,,,linux,,,,0.844,
ondemand,ec2,ap-northeast-2,d2.2xlarge,,,linux,,,,1.688,
ondemand,ec2,ap-northeast-2,d2.4xlarge,,,linux,,,,3.376,
ondemand,ec2,ap-northeast-2,d2.8xlarge,,,linux,,,,6.752,
ondemand,ec2,ap-south-1,t2.nano,,,linux,,,,0.0095,
ondemand,ec2,ap-south-1,t2.micro,,,linux,,,,0.019,
ondemand,ec2,ap-south-1,t2.small,,,linux,,,,0.038,
ondemand,ec2,ap-south-1,t2.medium,,,linux,,,,0.076,
ondemand,ec2,ap-south-1,t2.large,,,linux,,,,0.152,
ondemand,ec2,ap-south-1,m4.large,,,linux,,,,0.169,
ondemand,ec2,ap-south-1,m4.xlarge,,,linux,,,,0.337,
ondemand,ec2,ap-south-1,m4.2xlarge,,,linux,,,,0.675,
ondemand,ec2,ap-south-1,m4.4xlarge,,,linux,,,,1.35,
ondemand,ec2,ap-south-1,m4.10xlarge,,,linux,,,,3.375,
ondemand,ec2,ap-south-1,m4.16xlarge,,,linux,,,,5.4,
ondemand,ec2,ap-south-1,c4.large,,,linux,,,,0.137,
ondemand,ec2,ap-south-1,c4.xlarge,,,linux,,,,0.275,
ondemand,ec2,ap-south-1,c4.2xlarge,,,linux,,,,0.549,
ondemand,ec2,ap-south-1,c4.4xlarge,,,linux,,,,1.097,
ondemand,ec2,ap-south-1,c4.8xlarge,,,linux,,,,2.195,
ondemand,ec2,ap-south-1,x1.16xlarge,,,linux,,,,9.187,
ondemand,ec2,ap-south-1,x1.32xlarge,,,linux,,,,18.374,
ondemand,ec2,ap-south-1,r3.large,,,linux,,,,0.19,
ondemand,ec2,ap-south-1,r3.xlarge,,,linux,,,,0.379,
ondemand,ec2,ap-south-1,r3.2xlarge,,,linux,,,,0.758,
ondemand,ec2,ap-south-1,r3.4xlarge,,,linux,,,,1.516,
ondemand,ec2,ap-south-1,r3.8xlarge,,,linux,,,,3.032,
ondemand,ec2,ap-south-1,i2.xlarge,,,linux,,,,0.967,
ondemand,ec2,ap-south-1,i2.2xlarge,,,linux,,,,1.933,
ondemand,ec2,ap-south-1,i2.4xlarge,,,linux,,,,3.867,
ondemand,ec2,ap-south-1,i2.8xlarge,,,linux,,,,7.733,
ondemand,ec2,ap-south-1,d2.xlarge,,,linux,,,,0.827,
ondemand,ec2,ap-south-1,d2.2xlarge,,,linux,,,,1.653,
ondemand,ec2,ap-south-1,d2.4xlarge,,,linux,,,,3.306,
ondemand,ec2,ap-south-1,d2.8xlarge,,,linux,,,,6.612,
ondemand,ec2,sa-east-1,t2.nano,,,linux,,,,0.0135,
ondemand,ec2,sa-east-1,t2.micro,,,linux,,,,0.027,
ondemand,ec2,sa-east-1,t2.small,,,linux,,,,0.054,
ondemand,ec2,sa-east-1,t2.medium,,,linux,,,,0.108,
ondemand,ec2,sa-east-1,t2.large,,,linux,,,,0.216,
ondemand,ec2,sa-east-1,m4.large,,,linux,,,,0.171,
ondemand,ec2,sa-east-1,m4.xlarge,,,linux,,,,0.343,
ondemand,ec2,sa-east-1,m4.2xlarge,,,linux,,,,0.685,
ondemand,ec2,sa-east-1,m4.4xlarge,,,linux,,,,1.37,
ondemand,ec2,sa-east-1,m4.10xlarge,,,linux,,,,3.425,
ondemand,ec2,sa-east-1,m4.16xlarge,,,linux,,,,5.48,
ondemand,ec2,sa-east-1,m3.medium,,,linux,,,,0.095,
ondemand,ec2,sa-east-1,m3.large,,,linux,,,,0.19,
ondemand,ec2,sa-east-1,m3.xlarge,,,linux,,,,0.381,
ondemand,ec2,sa-east-1,m3.2xlarge,,,linux,,,,0.761,
ondemand,ec2,sa-east-1,c4.large,,,linux,,,,0.163,
ondemand,ec2,sa-east-1,c4.xlarge,,,linux,,,,0.325,
ondemand,ec2,sa-east-1,c4.2xlarge,,,linux,,,,0.65,
ondemand,ec2,sa-east-1,c4.4xlarge,,,linux,,,,1.3,
ondemand,ec2,sa-east-1,c4.8xlarge,,,linux,,,,2.6,
ondemand,ec2,sa-east-1,c3.large,,,linux,,,,0.163,
ondemand,ec2,sa-east-1,c3.xlarge,,,linux,,,,0.325,
ondemand,ec2,sa-east-1,c3.2xlarge,,,linux,,,,0.65,
ondemand,ec2,sa-east-1,c3.4xlarge,,,linux,,,,1.3,
ondemand,ec2,sa-east-1,c3.8xlarge,,,linux,,,,2.6,
ondemand,ec2,sa-east-1,r3.large,,,linux,,,,0.35,
ondemand,ec2,sa-east-1,r3.xlarge,,,linux,,,,0.7,
ondemand,ec2,sa-east-1,r3.2xlarge,,,linux,,,,1.399,
ondemand,ec2,sa-east-1,r3.4xlarge,,,linux,,,,2.799,
ondemand,ec2,sa-east-1,r3.8xlarge,,,linux,,,,5.597,
ondemand,ec2,us-gov-west-1,t2.nano,,,linux,,,,0.0075,
ondemand,ec2,us-gov-west-1,t2.micro,,,linux,,,,0.015,
ondemand,ec2,us-gov-west-1,t2.small,,,linux,,,,0.031,
ondemand,ec2,us-gov-west-1,t2.medium,,,linux,,,,0.062,
ondemand,ec2,us-gov-west-1,t2.large,,,linux,,,,0.124,
ondemand,ec2,us-gov-west-1,m4.large,,,linux,,,,0.151,
ondemand,ec2,us-gov-west-1,m4.xlarge,,,linux,,,,0.303,
ondemand,ec2,us-gov-west-1,m4.2xlarge,,,linux,,,,0.605,
ondemand,ec2,us-gov-west-1,m4.4xlarge,,,linux,,,,1.21,
ondemand,ec2,us-gov-west-1,m4.10xlarge,,,linux,,,,3.025,
ondemand,ec2,us-gov-west-1,m4.16xlarge,,,linux,,,,4.84,
ondemand,ec2,us-gov-west-1,m3.medium,,,linux,,,,0.084,
ondemand,ec2,us-gov-west-1,m3.large,,,linux,,,,0.168,
ondemand,ec2,us-gov-west-1,m3.xlarge,,,linux,,,,0.336,
ondemand,ec2,us-gov-west-1,m3.2xlarge,,,linux,,,,0.672,
ondemand,ec2,us-gov-west-1,c4.large,,,linux,,,,0.126,
ondemand,ec2,us-gov-west-1,c4.xlarge,,,linux,,,,0.252,
ondemand,ec2,us-gov-west-1,c4.2xlarge,,,linux,,,,0.504,
ondemand,ec2,us-gov-west-1,c4.4xlarge,,,linux,,,,1.008,
ondemand,ec2,us-gov-west-1,c4.8xlarge,,,linux,,,,2.016,
ondemand,ec2,us-gov-west-1,c3.large,,,linux,,,,0.126,
ondemand,ec2,us-gov-west-1,c3.xlarge,,,linux,,,,0.252,
ondemand,ec2,us-gov-west-1,c3.2xlarge,,,linux,,,,0.504,
ondemand,ec2,us-gov-west-1,c3.4xlarge,,,linux,,,,1.008,
ondemand,ec2,us-gov-west-1,c3.8xlarge,,,linux,,,,2.016,
ondemand,ec2,us-gov-west-1,x1.16xlarge,,,linux,,,,8.003,
ondemand,ec2,us-gov-west-1,x1.32xlarge,,,linux,,,,16.006,
ondemand,ec2,us-gov-west-1,r3.large,,,linux,,,,0.2,
ondemand,ec2,us-gov-west-1,r3.xlarge,,,linux,,,,0.399,
ondemand,ec2,us-gov-west-1,r3.2xlarge,,,linux,,,,0.798,
ondemand,ec2,us-gov-west-1,r3.4xlarge,,,linux,,,,1.596,
ondemand,ec2,us-gov-west-1,r3.8xlarge,,,linux,,,,3.192,
ondemand,ec2,us-gov-west-1,i2.xlarge,,,linux,,,,1.023,
ondemand,ec2,us-gov-west-1,i2.2xlarge,,,linux,,,,2.046,
ondemand,ec2,us-gov-west-1,i2.4xlarge,,,linux,,,,4.092,
ondemand,ec2,us-gov-west-1,i2.8xlarge,,,linux,,,,8.184,
ondemand,ec2,us-gov-west-1,d2.xlarge,,,linux,,,,0.828,
ondemand,ec2,us-gov-west-1,d2.2xlarge,,,linux,,,,1.656,
ondemand,ec2,us-gov-west-1,d2.4xlarge,,,linux,,,,3.312,
ondemand,ec2,us-gov-west-1,d2.8xlarge,,,linux,,,,6.624,
ondemand,ec2,us-east-1,t2.micro,,,rhel,,,,0.073,
ondemand,ec2,us-east-1,t2.small,,,rhel,,,,0.086,
ondemand,ec2,us-east-1,t2.medium,,,rhel,,,,0.112,
ondemand,ec2,us-east-1,t2.large,,,rhel,,,,0.164,
ondemand,ec2,us-east-1,m4.large,,,rhel,,,,0.18,
ondemand,ec2,us-east-1,m4.xlarge,,,rhel,,,,0.299,
ondemand,ec2,us-east-1,m4.2xlarge,,,rhel,,,,0.609,
ondemand,ec2,us-east-1,m4.4xlarge,,,rhel,,,,1.088,
ondemand,ec2,us-east-1,m4.10xlarge,,,rhel,,,,2.524,
ondemand,ec2,us-east-1,m4.16xlarge,,,rhel,,,,3.96,
ondemand,ec2,us-east-1,m3.medium,,,rhel,,,,0.127,
ondemand,ec2,us-east-1,m3.large,,,rhel,,,,0.193,
ondemand,ec2,us-east-1,m3.xlarge,,,rhel,,,,0.326,
ondemand,ec2,us-east-1,m3.2xlarge,,,rhel,,,,0.662,
ondemand,ec2,us-east-1,c4.large,,,rhel,,,,0.165,
ondemand,ec2,us-east-1,c4.xlarge,,,rhel,,,,0.269,
ondemand,ec2,us-east-1,c4.2xlarge,,,rhel,,,,0.549,
ondemand,ec2,us-east-1,c4.4xlarge,,,rhel,,,,0.968,
ondemand,ec2,us-east-1,c4.8xlarge,,,rhel,,,,1.805,
ondemand,ec2,us-east-1,c3.large,,,rhel,,,,0.165,
ondemand,ec2,us-east-1,c3.xlarge,,,rhel,,,,0.27,
ondemand,ec2,us-east-1,c3.2xlarge,,,rhel,,,,0.55,
ondemand,ec2,us-east-1,c3.4xlarge,,,rhel,,,,0.97,
ondemand,ec2,us-east-1,c3.8xlarge,,,rhel,,,,1.81,
ondemand,ec2,us-east-1,p2.xlarge,,,rhel,,,,0.96,
ondemand,ec2,us-east-1,p2.8xlarge,,,rhel,,,,7.33,
ondemand,ec2,us-east-1,p2.16xlarge,,,rhel,,,,14.53,
ondemand,ec2,us-east-1,g2.2xlarge,,,rhel,,,,0.78,
ondemand,ec2,us-east-1,g2.8xlarge,,,rhel,,,,2.73,
ondemand,ec2,us-east-1,x1.16xlarge,,,rhel,,,,6.799,
ondemand,ec2,us-east-1,x1.32xlarge,,,rhel,,,,13.468,
ondemand,ec2,us-east-1,r3.large,,,rhel,,,,0.226,
ondemand,ec2,us-east-1,r3.xlarge,,,rhel,,,,0.393,
ondemand,ec2,us-east-1,r3.2xlarge,,,rhel,,,,0.795,
ondemand,ec2,us-east-1,r3.4xlarge,,,rhel,,,,1.46,
ondemand,ec2,us-east-1,r3.8xlarge,,,rhel,,,,2.79,
ondemand,ec2,us-east-1,i2.xlarge,,,rhel,,,,0.913,
ondemand,ec2,us-east-1,i2.2xlarge,,,rhel,,,,1.835,
ondemand,ec2,us-east-1,i2.4xlarge,,,rhel,,,,3.54,
ondemand,ec2,us-east-1,i2.8xlarge,,,rhel,,,,6.95,
ondemand,ec2,us-east-1,d2.xlarge,,,rhel,,,,0.75,
ondemand,ec2,us-east-1,d2.2xlarge,,,rhel,,,,1.51,
ondemand,ec2,us-east-1,d2.4xlarge,,,rhel,,,,2.89,
ondemand,ec2,us-east-1,d2.8xlarge,,,rhel,,,,5.65,
ondemand,ec2,us-east-2,t2.micro,,,rhel,,,,0.073,
ondemand,ec2,us-east-2,t2.small,,,rhel,,,,0.086,
ondemand,ec2,us-east-2,t2.medium,,,rhel,,,,0.112,
ondemand,ec2,us-east-2,t2.large,,,rhel,,,,0.164,
ondemand,ec2,us-east-2,m4.large,,,rhel,,,,0.18,
ondemand,ec2,us-east-2,m4.xlarge,,,rhel,,,,0.299,
ondemand,ec2,us-east-2,m4.2xlarge,,,rhel,,,,0.609,
ondemand,ec2,us-east-2,m4.4xlarge,,,rhel,,,,1.088,
ondemand,ec2,us-east-2,m4.10xlarge,,,rhel,,,,2.524,
ondemand,ec2,us-east-2,m4.16xlarge,,,rhel,,,,3.96,
ondemand,ec2,us-east-2,c4.large,,,rhel,,,,0.165,
ondemand,ec2,us-east-2,c4.xlarge,,,rhel,,,,0.269,
ondemand,ec2,us-east-2,c4.2xlarge,,,rhel,,,,0.549,
ondemand,ec2,us-east-2,c4.4xlarge,,,rhel,,,,0.968,
ondemand,ec2,us-east-2,c4.8xlarge,,,rhel,,,,1.805,
ondemand,ec2,us-east-2,x1.16xlarge,,,rhel,,,,6.799,
ondemand,ec2,us-east-2,x1.32xlarge,,,rhel,,,,13.468,
ondemand,ec2,us-east-2,r3.large,,,rhel,,,,0.226,
ondemand,ec2,us-east-2,r3.xlarge,,,rhel,,,,0.393,
ondemand,ec2,us-east-2,r3.2xlarge,,,rhel,,,,0.795,
ondemand,ec2,us-east-2,r3.4xlarge,,,rhel,,,,1.46,
ondemand,ec2,us-east-2,r3.8xlarge,,,rhel,,,,2.79,
ondemand,ec2,us-east-2,i2.xlarge,,,rhel,,,,0.913,
ondemand,ec2,us-east-2,i2.2xlarge,,,rhel,,,,1.835,
ondemand,ec2,us-east-2,i2.4xlarge,,,rhel,,,,3.54,
ondemand,ec2,us-east-2,i2.8xlarge,,,rhel,,,,6.95,
ondemand,ec2,us-east-2,d2.xlarge,,,rhel,,,,0.75,
ondemand,ec2,us-east-2,d2.2xlarge,,,rhel,,,,1.51,
ondemand,ec2,us-east-2,d2.4xlarge,,,rhel,,,,2.89,
ondemand,ec2,us-east-2,d2.8xlarge,,,rhel,,,,5.65,
ondemand,ec2,us-west-2,t2.micro,,,rhel,,,,0.073,
ondemand,ec2,us-west-2,t2.small,,,rhel,,,,0.086,
ondemand,ec2,us-west-2,t2.medium,,,rhel,,,,0.112,
ondemand,ec2,us-west-2,t2.large,,,rhel,,,,0.164,
ondemand,ec2,us-west-2,m4.large,,,rhel,,,,0.18,
ondemand,ec2,us-west-2,m4.xlarge,,,rhel,,,,0.299,
ondemand,ec2,us-west-2,m4.2xlarge,,,rhel,,,,0.609,
ondemand,ec2,us-west-2,m4.4xlarge,,,rhel,,,,1.088,
ondemand,ec2,us-west-2,m4.10xlarge,,,rhel,,,,2.524,
ondemand,ec2,us-west-2,m4.16xlarge,,,rhel,,,,3.96,
ondemand,ec2,us-west-2,m3.medium,,,rhel,,,,0.127,
ondemand,ec2,us-west-2,m3.large,,,rhel,,,,0.193,
ondemand,ec2,us-west-2,m3.xlarge,,,rhel,,,,0.326,
ondemand,ec2,us-west-2,m3.2xlarge,,,rhel,,,,0.662,
ondemand,ec2,us-west-2,c4.large,,,rhel,,,,0.165,
ondemand,ec2,us-west-2,c4.xlarge,,,rhel,,,,0.269,
ondemand,ec2,us-west-2,c4.2xlarge,,,rhel,,,,0.549,
ondemand,ec2,us-west-2,c4.4xlarge,,,rhel,,,,0.968,
ondemand,ec2,us-west-2,c4.8xlarge,,,rhel,,,,1.805,
ondemand,ec2,us-west-2,c3.large,,,rhel,,,,0.165,
ondemand,ec2,us-west-2,c3.xlarge,,,rhel,,,,0.27,
ondemand,ec2,us-west-2,c3.2xlarge,,,rhel,,,,0.55,
ondemand,ec2,us-west-2,c3.4xlarge,,,rhel,,,,0.97,
ondemand,ec2,us-west-2,c3.8xlarge,,,rhel,,,,1.81,
ondemand,ec2,us-west-2,p2.xlarge,,,rhel,,,,0.96,
ondemand,ec2,us-west-2,p2.8xlarge,,,rhel,,,,7.33,
ondemand,ec2,us-west-2,p2.16xlarge,,,rhel,,,,14.53,
ondemand,ec2,us-west-2,g2.2xlarge,,,rhel,,,,0.78,
ondemand,ec2,us-west-2,g2.8xlarge,,,rhel,,,,2.73,
ondemand,ec2,us-west-2,x1.16xlarge,,,rhel,,,,6.799,
ondemand,ec2,us-west-2,x1.32xlarge,,,rhel,,,,13.468,
ondemand,ec2,us-west-2,r3.large,,,rhel,,,,0.226,
ondemand,ec2,us-west-2,r3.xlarge,,,rhel,,,,0.393,
ondemand,ec2,us-west-2,r3.2xlarge,,,rhel,,,,0.795,
ondemand,ec2,us-west-2,r3.4xlarge,,,rhel,,,,1.46,
ondemand,ec2,us-west-2,r3.8xlarge,,,rhel,,,,2.79,
ondemand,ec2,us-west-2,i2.xlarge,,,rhel,,,,0.913,
ondemand,ec2,us-west-2,i2.2xlarge,,,rhel,,,,1.835,
ondemand,ec2,us-west-2,i2.4xlarge,,,rhel,,,,3.54,
ondemand,ec2,us-west-2,i2.8xlarge,,,rhel,,,,6.95,
ondemand,ec2,us-west-2,d2.xlarge,,,rhel,,,,0.75,
ondemand,ec2,us-west-2,d2.2xlarge,,,rhel,,,,1.51,
ondemand,ec2,us-west-2,d2.4xlarge,,,rhel,,,,2.89,
ondemand,ec2,us-west-2,d2.8xlarge,,,rhel,,,,5.65,
ondemand,ec2,us-west-1,t2.micro,,,rhel,,,,0.077,
ondemand,ec2,us-west-1,t2.small,,,rhel,,,,0.094,
ondemand,ec2,us-west-1,t2.medium,,,rhel,,,,0.128,
ondemand,ec2,us-west-1,t2.large,,,rhel,,,,0.196,
ondemand,ec2,us-west-1,m4.large,,,rhel,,,,0.2,
ondemand,ec2,us-west-1,m4.xlarge,,,rhel,,,,0.339,
ondemand,ec2,us-west-1,m4.2xlarge,,,rhel,,,,0.689,
ondemand,ec2,us-west-1,m4.4xlarge,,,rhel,,,,1.247,
ondemand,ec2,us-west-1,m4.10xlarge,,,rhel,,,,2.923,
ondemand,ec2,us-west-1,m4.16xlarge,,,rhel,,,,4.599,
ondemand,ec2,us-west-1,m3.medium,,,rhel,,,,0.137,
ondemand,ec2,us-west-1,m3.large,,,rhel,,,,0.214,
ondemand,ec2,us-west-1,m3.xlarge,,,rhel,,,,0.368,
ondemand,ec2,us-west-1,m3.2xlarge,,,rhel,,,,0.746,
ondemand,ec2,us-west-1,c4.large,,,rhel,,,,0.191,
ondemand,ec2,us-west-1,c4.xlarge,,,rhel,,,,0.322,
ondemand,ec2,us-west-1,c4.2xlarge,,,rhel,,,,0.654,
ondemand,ec2,us-west-1,c4.4xlarge,,,rhel,,,,1.179,
ondemand,ec2,us-west-1,c4.8xlarge,,,rhel,,,,2.228,
ondemand,ec2,us-west-1,c3.large,,,rhel,,,,0.18,
ondemand,ec2,us-west-1,c3.xlarge,,,rhel,,,,0.299,
ondemand,ec2,us-west-1,c3.2xlarge,,,rhel,,,,0.608,
ondemand,ec2,us-west-1,c3.4xlarge,,,rhel,,,,1.086,
ondemand,ec2,us-west-1,c3.8xlarge,,,rhel,,,,2.042,
ondemand,ec2,us-west-1,g2.2xlarge,,,rhel,,,,0.832,
ondemand,ec2,us-west-1,g2.8xlarge,,,rhel,,,,2.938,
ondemand,ec2,us-west-1,r3.large,,,rhel,,,,0.245,
ondemand,ec2,us-west-1,r3.xlarge,,,rhel,,,,0.431,
ondemand,ec2,us-west-1,r3.2xlarge,,,rhel,,,,0.871,
ondemand,ec2,us-west-1,r3.4xlarge,,,rhel,,,,1.612,
ondemand,ec2,us-west-1,r3.8xlarge,,,rhel,,,,3.094,
ondemand,ec2,us-west-1,i2.xlarge,,,rhel,,,,0.998,
ondemand,ec2,us-west-1,i2.2xlarge,,,rhel,,,,2.006,
ondemand,ec2,us-west-1,i2.4xlarge,,,rhel,,,,3.881,
ondemand,ec2,us-west-1,i2.8xlarge,,,rhel,,,,7.632,
ondemand,ec2,us-west-1,d2.xlarge,,,rhel,,,,0.841,
ondemand,ec2,us-west-1,d2.2xlarge,,,rhel,,,,1.693,
ondemand,ec2,us-west-1,d2.4xlarge,,,rhel,,,,3.255,
ondemand,ec2,us-west-1,d2.8xlarge,,,rhel,,,,6.38,
ondemand,ec2,eu-west-1,t2.micro,,,rhel,,,,0.074,
ondemand,ec2,eu-west-1,t2.small,,,rhel,,,,0.088,
ondemand,ec2,eu-west-1,t2.medium,,,rhel,,,,0.116,
ondemand,ec2,eu-west-1,t2.large,,,rhel,,,,0.172,
ondemand,ec2,eu-west-1,m4.large,,,rhel,,,,0.192,
ondemand,ec2,eu-west-1,m4.xlarge,,,rhel,,,,0.324,
ondemand,ec2,eu-west-1,m4.2xlarge,,,rhel,,,,0.658,
ondemand,ec2,eu-west-1,m4.4xlarge,,,rhel,,,,1.186,
ondemand,ec2,eu-west-1,m4.10xlarge,,,rhel,,,,2.771,
ondemand,ec2,eu-west-1,m4.16xlarge,,,rhel,,,,4.356,
ondemand,ec2,eu-west-1,m3.medium,,,rhel,,,,0.133,
ondemand,ec2,eu-west-1,m3.large,,,rhel,,,,0.206,
ondemand,ec2,eu-west-1,m3.xlarge,,,rhel,,,,0.353,
ondemand,ec2,eu-west-1,m3.2xlarge,,,rhel,,,,0.715,
ondemand,ec2,eu-west-1,c4.large,,,rhel,,,,0.179,
ondemand,ec2,eu-west-1,c4.xlarge,,,rhel,,,,0.298,
ondemand,ec2,eu-west-1,c4.2xlarge,,,rhel,,,,0.607,
ondemand,ec2,eu-west-1,c4.4xlarge,,,rhel,,,,1.083,
ondemand,ec2,eu-west-1,c4.8xlarge,,,rhel,,,,2.036,
ondemand,ec2,eu-west-1,c3.large,,,rhel,,,,0.18,
ondemand,ec2,eu-west-1,c3.xlarge,,,rhel,,,,0.299,
ondemand,ec2,eu-west-1,c3.2xlarge,,,rhel,,,,0.608,
ondemand,ec2,eu-west-1,c3.4xlarge,,,rhel,,,,1.086,
ondemand,ec2,eu-west-1,c3.8xlarge,,,rhel,,,,2.042,
ondemand,ec2,eu-west-1,p2.xlarge,,,rhel,,,,1.032,
ondemand,ec2,eu-west-1,p2.8xlarge,,,rhel,,,,7.906,
ondemand,ec2,eu-west-1,p2.16xlarge,,,rhel,,,,15.682,
ondemand,ec2,eu-west-1,g2.2xlarge,,,rhel,,,,0.832,
ondemand,ec2,eu-west-1,g2.8xlarge,,,rhel,,,,2.938,
ondemand,ec2,eu-west-1,x1.16xlarge,,,rhel,,,,8.133,
ondemand,ec2,eu-west-1,x1.32xlarge,,,rhel,,,,16.136,
ondemand,ec2,eu-west-1,r3.large,,,rhel,,,,0.245,
ondemand,ec2,eu-west-1,r3.xlarge,,,rhel,,,,0.431,
ondemand,ec2,eu-west-1,r3.2xlarge,,,rhel,,,,0.871,
ondemand,ec2,eu-west-1,r3.4xlarge,,,rhel,,,,1.612,
ondemand,ec2,eu-west-1,r3.8xlarge,,,rhel,,,,3.094,
ondemand,ec2,eu-west-1,i2.xlarge,,,rhel,,,,0.998,
ondemand,ec2,eu-west-1,i2.2xlarge,,,rhel,,,,2.006,
ondemand,ec2,eu-west-1,i2.4xlarge,,,rhel,,,,3.881,
ondemand,ec2,eu-west-1,i2.8xlarge,,,rhel,,,,7.632,
ondemand,ec2,eu-west-1,d2.xlarge,,,rhel,,,,0.795,
ondemand,ec2,eu-west-1,d2.2xlarge,,,rhel,,,,1.6,
ondemand,ec2,eu-west-1,d2.4xlarge,,,rhel,,,,3.07,
ondemand,ec2,eu-west-1,d2.8xlarge,,,rhel,,,,6.01,
ondemand,ec2,eu-central-1,t2.micro,,,rhel,,,,0.075,
ondemand,ec2,eu-central-1,t2.small,,,rhel,,,,0.09,
ondemand,ec2,eu-central-1,t2.medium,,,rhel,,,,0.12,
ondemand,ec2,eu-central-1,t2.large,,,rhel,,,,0.18,
ondemand,ec2,eu-central-1,m4.large,,,rhel,,,,0.203,
ondemand,ec2,eu-central-1,m4.xlarge,,,rhel,,,,0.345,
ondemand,ec2,eu-central-1,m4.2xlarge,,,rhel,,,,0.7,
ondemand,ec2,eu-central-1,m4.4xlarge,,,rhel,,,,1.27,
ondemand,ec2,eu-central-1,m4.10xlarge,,,rhel,,,,2.98,
ondemand,ec2,eu-central-1,m4.16xlarge,,,rhel,,,,4.69,
ondemand,ec2,eu-central-1,m3.medium,,,rhel,,,,0.139,
ondemand,ec2,eu-central-1,m3.large,,,rhel,,,,0.218,
ondemand,ec2,eu-central-1,m3.xlarge,,,rhel,,,,0.375,
ondemand,ec2,eu-central-1,m3.2xlarge,,,rhel,,,,0.762,
ondemand,ec2,eu-central-1,c4.large,,,rhel,,,,0.194,
ondemand,ec2,eu-central-1,c4.xlarge,,,rhel,,,,0.327,
ondemand,ec2,eu-central-1,c4.2xlarge,,,rhel,,,,0.664,
ondemand,ec2,eu-central-1,c4.4xlarge,,,rhel,,,,1.199,
ondemand,ec2,eu-central-1,c4.8xlarge,,,rhel,,,,2.268,
ondemand,ec2,eu-central-1,c3.large,,,rhel,,,,0.189,
ondemand,ec2,eu-central-1,c3.xlarge,,,rhel,,,,0.318,
ondemand,ec2,eu-central-1,c3.2xlarge,,,rhel,,,,0.646,
ondemand,ec2,eu-central-1,c3.4xlarge,,,rhel,,,,1.162,
ondemand,ec2,eu-central-1,c3.8xlarge,,,rhel,,,,2.194,
ondemand,ec2,eu-central-1,g2.2xlarge,,,rhel,,,,0.902,
ondemand,ec2,eu-central-1,g2.8xlarge,,,rhel,,,,3.218,
ondemand,ec2,eu-central-1,x1.16xlarge,,,rhel,,,,9.467,
